"merchant_name","category","product","price","discount_price","description","area","latitude","longitude"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Original Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml","28500","25000","Original Ena Chike+Nasi Japonica+Ichi Ocha The Melati/Frestea Jasmin Pet 350ml Hanya Rp 25.000,-","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Cheese Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml","28500","25000","Original Ena Chike+Nasi Japonica+Ichi Ocha The Melati/Frestea Jasmin Pet 350ml Hanya Rp 25.000,-","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Red Hot Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml","28500","25000","Red Hot Ena Chike+Nasi Japonica+Ichi Ocha The Melati/Frestea Jasmin Pet 350ml Hanya Rp 25.000,-","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Frozen Oden1 100k","109000","100000","Pack 1 : Fish Stick, Siomay Rolled, Salmon Fish Cake, Spicy Meat Ball, Udon. Pack 2 : Lobster Ball, Cheese Dumpling, Smoked Chicken Ball, Odeng. Pack 3 : Tteok-Bokki","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Frozen Oden2 100k","109000","100000","Pack 1 : Fish Stick, Siomay Rokked, Chikuwa Jumbo, Spicy Meat Ball, Udon. Pack 2 : Lobster Ball, Tahu Baso Ikan, Smoked Chicken Ball, Odeng. Pack 3 : Cheese-Bokki","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","French Toast Smocked Beef Cheese Sandwich+Ice Coffee Latte","43000","40000","Pembelian French Toast Smocked Beef Cheese Sandwich+Ice Coffee Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","French Toast Hamburg Cheese Sandwich+Ice Coffee Latte","44000","41000","Pembelian French Toast Hamburg Cheese Sandwich+Ice Coffee Latte Gayo Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Double Smoked Beef Egg Sandwich+Coffee Latte","42000","39000","Pembelian Double Smoked Beef Eeg Sandwich+Ice Coffee Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Croquette Beef Sandwich + Ice Java Mocha Latte","40000","37000","Pembelian Croquette Beef Sandwich+Ice Java Mocha Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Double Smoked Beef Egg Sandwich+Ice Java Mocha Latte","42000","39000","Pembelian Double Smoked Beef Eeg Sandwich+Ice Java Mocha Latte Gayo Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Tuna Egg Sandwich+Ice Java Mocha Latte","40000","37000","Pembelian Tuna Egg Sandwich+Ice Java Mocha Latte Gayo Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Smoked Beef Cheese Sandwich+Ice Java Mocha Latte","42000","39000","Pembelian Smoked Beef Cheese Sandwich+Ice Java Mocha Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","French Toast Smocked Beef Cheese Sandwich+Ice Java Mocha Latte","43000","40000","Pembelian French Toast Smocked Beef Cheese Sandwich+Ice Java Mocha Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","French Toast Hamburg Cheese Sandwich+Ice Java Mocha Latte","44000","41000","Pembelian French Toast Hamburg Cheese Sandwich+Ice Java Mocha Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Croquette Beef Sandwich+Ice Coffee Latte","40000","37000","Pembelian Croquette Beef Sandwich+Ice Coffee Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Tuna Egg Sandwich+Ice Coffee Latte","40000","37000","Pembelian Tuna Egg Sandwich+Ice Coffee Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Smoked Beef Cheese Sandwich+Ice Coffee Latte","42000","39000","Pembelian Smoked Beef Cheese Sandwich+Ice Coffee Latte Diskon 3.000","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Paket Oden1 50k","62000","50000","Item Oden : Fish Stick, Tahu Baso Ikan, Chikuwa Jumbo, Odeng. Item Rtd : Es Kopi Susu Arabica Gayo. Item Fried : Siomay Udang","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Paket Oden2 50k","62000","50000","Item Oden : Lobster Ball, Chikuwa Jumbo, Siomay Rolled, Spicy Meat Ball. Item RTD: Es Kopi Susu Arabica Gayo. Item Fried : 1pcs Siomay Udang","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Paket Korean 1","63000","50000","Item Oden : Odeng, Spicy Eomuk. Item RTD: Ice Honey Yuzu. Item Fried : 1 Tusuk Karaage Gochujang","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Paket Korean 2","63000","50000","Item Oden : Tteokbokki. Item RTD: Ice Honey Yuzu. Item Fried : 1 Tusuk Tteokkochi","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Lawson","Aneka nasi/Minuman/Jepang/Jajanan","Paket Korean 3","68000","55000","Item Oden : Cheesebokki.  RTD : Ice Honey Yuzu. 	Item Fried : 1 Tusuk Gimmari","Kertamukti, Tanggerang, Banten","-6.3105567","106.7566117"
"Longpan Pizza","Pizza & pasta/Cepat saji","Combo 1","102000","91800","1 pizza apa saja, 1 pasta apa saja, 1 potato wedges","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Combo 2","95000","85500","1 pizza apa saja, 1 beef sausage bbq, 1 potato wedges","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Combo 3","120000","108000","1 pizza apa saja, 2 pasta apa saja","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Combo 4","111000","99900","2 pizza apa saja, 1 potato wedges","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Combo 5","129000","116100","2 pizza apa saja, 1 pasta apa saja","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Combo 6","138000","124200","3 pizza apa saja","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Komplit 2","129000","96800","2 minuman, 1 pizza, 1 pasta ( pilihan apa saja )","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Komplit 3","199000","149300","3 minuman, 2 pizza, 1 pasta ( pilihan apa saja )","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Komplit 4","256000","192000","4 minuman, 2 pizza, 2 pasta ( pilihan apa saja )","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"Longpan Pizza","Pizza & pasta/Cepat saji","Beef Lasagna","46000","41400","Lasagna,Saus Daging Sapi,Krim,Keju Mozzarella","Tugu Tani, Jakarta Pusat, Jakarta","-6.1826869","106.8306034"
"MAB Toppoki","Jepang/Jajanan","Rhabokki Odeng","25500","19200","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan mie yang juga khas korea dan ditabur dengan wijen dan daun bawang dan telor  disajkan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Raboki jumbo lovers","34500","29400","Perpaduan dari toppoki,odeng,raboki serta meatball diracik dengan sauce outentik dan pedas maksimal. Merupakan menu yang paling lengkap yang di sajikan dan sangat cocok sambil menikmati drakor favorite.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Rhabokki Toppoki","25500","19200","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan mie yang juga khas korea dan ditabur dengan wijen dan daun bawang dan telor  disajikan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Rhaboki","20500","18100","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan mie yang juga khas korea dan ditabur dengan wijen dan daun bawang dan telor  disajikan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Rhabokki Istimewah","23500","19100","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan mie yang juga khas korea dan ditabur dengan wijen dan daun bawang dan telor  disajikan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Meatball original","15000","12500","Meatball dengan daging sapi pilihan dipadukan dengan sauce outentik korea di tabur dengan wijen dan daun bawang. Menu yang sangat pas sambil menikmati drakor pilihan","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Meatball Spicy","16000","13000","Meatball dengan daging sapi pilihan dipadukan dengan sauce outentik korea di tabur dengan wijen dan daun bawang. Menu yang sangat pas sambil menikmati drakor pilihan","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Busan Toppoki","34500","30400","menu utama toppoki super besar dan di padu dengan super besar odeng di padukan dalam satu kemasan di olah dengan souce outhentik korea dengan pedas maksimal, sangat cocol dipadukan dengan drakor favorite","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Odeng Spicy","15500","13700","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan odeng dan toppoki pilihan yang juga khas korea dan ditabur dengan wijen dan daun bawang dan  disajkan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pili","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Odeng Spicy Besar","25000","22500","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan odeng  pilihan yang juga khas korea dan ditabur dengan wijen dan daun bawang dan  disajkan dengan porsi besar dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Odeng original","14500","12400","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan odeng pilihan yang juga khas korea dan ditabur dengan wijen dan daun bawang dan telor  disajkan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Odeng Original Besar","24000","21600","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan odeng pilihan yang juga khas korea dan ditabur dengan wijen dan daun bawang dan telor  disajkan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","Toppoki Odeng","15500","14000","Makanan Khas korea diracik dengan sauce citarasa korea  ditambahkan odeng dan toppoki pilihan yang juga khas korea dan ditabur dengan wijen dan daun bawang dan  disajkan dengan porsi sedang dan pedas maksimal sangat cocok di santap dengan drakor pili","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","TOPPOKI kecil","15500","12100","Makanan Khas korea diracik dengan sauce citarasa korea ditabu dengan wijen dan daun bawang disajikan dengan porsi besar dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","TOPPOKI Sedang","18500","15200","Makanan Khas korea diracik dengan sauce citarasa korea ditabu dengan wijen dan daun bawang disajikan dengan porsi besar dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"MAB Toppoki","Jepang/Jajanan","TOPPOKI BESAR","23500","18100","Makanan Khas korea diracik dengan sauce citarasa korea ditabu dengan wijen dan daun bawang disajikan dengan porsi besar dan pedas maksimal sangat cocok di santap dengan drakor pilihan.","Jengki, Jakarta Timur, Jakarta","-6.2626744","106.8755569"
"Menantea","Jajanan/Minuman","Penyejuk Hatea 1","68800","52000","Dapatkan potongan special hingga Rp16.800 untuk pembelian KiTEAwi + InTEAgral","Epicentrum Walk, Jakarta Selatan, Jakarta","-6.2165857","106.8332305"
"Menantea","Jajanan/Minuman","Penyejuk Hatea 2","62000","52000","Dapatkan potongan special hingga Rp10.000 untuk pembelian MatemaTEAka+ Oreo Milk Tea","Epicentrum Walk, Jakarta Selatan, Jakarta","-6.2165857","106.8332305"
"Menantea","Jajanan/Minuman","Vanilla Milk Tea","23000","21000","Perpaduan rasa otentik black tea vanilla khas menantea dengan creamy susu","Epicentrum Walk, Jakarta Selatan, Jakarta","-6.2165857","106.8332305"
"Menantea","Jajanan/Minuman","Fresh Oolong Peach Jelly Tea","28900","26000","Roasted oolong tea klasik dengan tea jelly ala menantea","Epicentrum Walk, Jakarta Selatan, Jakarta","-6.2165857","106.8332305"
"Menantea","Jajanan/Minuman","Refresh Fruit Green Tea","34900","31000","Perpaduan segarnya green tea otentik dengan buah - buahan asli","Epicentrum Walk, Jakarta Selatan, Jakarta","-6.2165857","106.8332305"
"Menantea","Minuman","Penyejuk Hatea 1","68800","52000","Dapatkan potongan special hingga Rp16.800 untuk pembelian KiTEAwi + InTEAgral","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Menantea","Minuman","Penyejuk Hatea 2","62000","52000","Dapatkan potongan special hingga Rp10.000 untuk pembelian MatemaTEAka+ Oreo Milk Tea","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Menantea","Minuman","Vanilla Milk Tea","23000","21000","Perpaduan rasa otentik black tea vanilla khas menantea dengan creamy susu","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Menantea","Minuman","Fresh Oolong Peach Jelly Tea","28900","26000","Roasted oolong tea klasik dengan tea jelly ala menantea","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Menantea","Minuman","Refresh Fruit Green Tea","34900","31000","Perpaduan segarnya green tea otentik dengan buah - buahan asli","Jatiwaringin, Bekasi, Jawa Barat","-6.2663426","106.9104208"
"Menantea","Minuman/Sweets/Jajanan","Penyejuk Hatea 1","68800","52000","Dapatkan potongan special hingga Rp16.800 untuk pembelian KiTEAwi + InTEAgral","Pamulang, Tanggerang, Banten","-6.3334449","106.7040722"
"Menantea","Minuman/Sweets/Jajanan","Penyejuk Hatea 2","62000","52000","Dapatkan potongan special hingga Rp10.000 untuk pembelian MatemaTEAka+ Oreo Milk Tea","Pamulang, Tanggerang, Banten","-6.3334449","106.7040722"
"Menantea","Minuman/Sweets/Jajanan","Vanilla Milk Tea","23000","21000","Perpaduan rasa otentik black tea vanilla khas menantea dengan creamy susu","Pamulang, Tanggerang, Banten","-6.3334449","106.7040722"
"Menantea","Minuman/Sweets/Jajanan","Fresh Oolong Peach Jelly Tea","28900","26000","Roasted oolong tea klasik dengan tea jelly ala menantea","Pamulang, Tanggerang, Banten","-6.3334449","106.7040722"
"Menantea","Minuman/Sweets/Jajanan","Refresh Fruit Green Tea","34900","31000","Perpaduan segarnya green tea otentik dengan buah - buahan asli","Pamulang, Tanggerang, Banten","-6.3334449","106.7040722"
"Menantea","Jajanan/Minuman","Penyejuk Hatea 1","68800","52000","Dapatkan potongan special hingga Rp16.800 untuk pembelian KiTEAwi + InTEAgral","Panglima Polim, Jakarta Selatan, Jakarta","-6.2482467","106.795583"
"Menantea","Jajanan/Minuman","Penyejuk Hatea 2","62000","52000","Dapatkan potongan special hingga Rp10.000 untuk pembelian MatemaTEAka+ Oreo Milk Tea","Panglima Polim, Jakarta Selatan, Jakarta","-6.2482467","106.795583"
"Menantea","Jajanan/Minuman","Vanilla Milk Tea","23000","21000","Perpaduan rasa otentik black tea vanilla khas menantea dengan creamy susu","Panglima Polim, Jakarta Selatan, Jakarta","-6.2482467","106.795583"
"Menantea","Jajanan/Minuman","Fresh Oolong Peach Jelly Tea","28900","26000","Roasted oolong tea klasik dengan tea jelly ala menantea","Panglima Polim, Jakarta Selatan, Jakarta","-6.2482467","106.795583"
"Menantea","Jajanan/Minuman","Refresh Fruit Green Tea","34900","31000","Perpaduan segarnya green tea otentik dengan buah - buahan asli","Panglima Polim, Jakarta Selatan, Jakarta","-6.2482467","106.795583"
"Menantea","Minuman","Penyejuk Hatea 1","68800","52000","Dapatkan potongan special hingga Rp16.800 untuk pembelian KiTEAwi + InTEAgral","Pemda Cibinong, Bogor, Jawa Barat","-6.4739637","106.8260225"
"Menantea","Minuman","Penyejuk Hatea 2","62000","52000","Dapatkan potongan special hingga Rp10.000 untuk pembelian MatemaTEAka+ Oreo Milk Tea","Pemda Cibinong, Bogor, Jawa Barat","-6.4739637","106.8260225"
"Menantea","Minuman","Vanilla Milk Tea","23000","21000","Perpaduan rasa otentik black tea vanilla khas menantea dengan creamy susu","Pemda Cibinong, Bogor, Jawa Barat","-6.4739637","106.8260225"
"Menantea","Minuman","Fresh Oolong Peach Jelly Tea","28900","26000","Roasted oolong tea klasik dengan tea jelly ala menantea","Pemda Cibinong, Bogor, Jawa Barat","-6.4739637","106.8260225"
"Menantea","Minuman","Refresh Fruit Green Tea","34900","31000","Perpaduan segarnya green tea otentik dengan buah - buahan asli","Pemda Cibinong, Bogor, Jawa Barat","-6.4739637","106.8260225"
"Menantea","Minuman/Jajanan","Penyejuk Hatea 1","68800","52000","Dapatkan potongan special hingga Rp16.800 untuk pembelian KiTEAwi + InTEAgral","Tangcity, Tanggerang, Banten","-6.1939366","106.6298563"
"Menantea","Minuman/Jajanan","Penyejuk Hatea 2","62000","52000","Dapatkan potongan special hingga Rp10.000 untuk pembelian MatemaTEAka+ Oreo Milk Tea","Tangcity, Tanggerang, Banten","-6.1939366","106.6298563"
"Menantea","Minuman/Jajanan","Vanilla Milk Tea","23000","21000","Perpaduan rasa otentik black tea vanilla khas menantea dengan creamy susu","Tangcity, Tanggerang, Banten","-6.1939366","106.6298563"
"Menantea","Minuman/Jajanan","Fresh Oolong Peach Jelly Tea","28900","26000","Roasted oolong tea klasik dengan tea jelly ala menantea","Tangcity, Tanggerang, Banten","-6.1939366","106.6298563"
"Menantea","Minuman/Jajanan","Refresh Fruit Green Tea","34900","31000","Perpaduan segarnya green tea otentik dengan buah - buahan asli","Tangcity, Tanggerang, Banten","-6.1939366","106.6298563"
"Menantea","Jajanan/Minuman","Penyejuk Hatea 1","68800","52000","Dapatkan potongan special hingga Rp16.800 untuk pembelian KiTEAwi + InTEAgral","Tanjung Duren Utara, Jakarta Barat, Jakarta","-6.1751649","106.7758102"
"Menantea","Jajanan/Minuman","Penyejuk Hatea 2","62000","52000","Dapatkan potongan special hingga Rp10.000 untuk pembelian MatemaTEAka+ Oreo Milk Tea","Tanjung Duren Utara, Jakarta Barat, Jakarta","-6.1751649","106.7758102"
"Menantea","Jajanan/Minuman","Vanilla Milk Tea","23000","21000","Perpaduan rasa otentik black tea vanilla khas menantea dengan creamy susu","Tanjung Duren Utara, Jakarta Barat, Jakarta","-6.1751649","106.7758102"
"Menantea","Jajanan/Minuman","Fresh Oolong Peach Jelly Tea","28900","26000","Roasted oolong tea klasik dengan tea jelly ala menantea","Tanjung Duren Utara, Jakarta Barat, Jakarta","-6.1751649","106.7758102"
"Menantea","Jajanan/Minuman","Refresh Fruit Green Tea","34900","31000","Perpaduan segarnya green tea otentik dengan buah - buahan asli","Tanjung Duren Utara, Jakarta Barat, Jakarta","-6.1751649","106.7758102"
"Mujigae","Korea","Bundle Joy 1","38500","35000","Dosirak 2  original (korean chicken saus original) + lemonade. periode terbatas.","Aren Jaya, Bekasi, Jawa Barat","-6.2405369","107.0247582"
"Mujigae","Korea","Bundle Joy 2","38500","35000","Dosirak 2 spicy (korean chicken saus spicy + lemonade. periode terbatas.","Aren Jaya, Bekasi, Jawa Barat","-6.2405369","107.0247582"
"Mujigae","Korea","Bundle Joy 3","49000","45000","Dosirak 3 original (original beef bulgogi) + lemonade. periode terbatas.","Aren Jaya, Bekasi, Jawa Barat","-6.2405369","107.0247582"
"Mujigae","Korea","Bundle Joy 4","49000","45000","Dosirak 3 spicy (spicy beef bulgogi) + lemonade. periode terbatas.","Aren Jaya, Bekasi, Jawa Barat","-6.2405369","107.0247582"
"Mujigae","Korea","Bundle Joy 5","65000","58000","Topokki with korean chicken + jasmine tea. periode terbatas.","Aren Jaya, Bekasi, Jawa Barat","-6.2405369","107.0247582"
"Murabae Bento","Aneka nasi/Cepat saji/Jepang","Murah 1","32000","22000","Ekkado, egg roll, nasi, salad, mayo, sambal geprek","Palmerah, Jakarta Barat, Jakarta","-6.1909934","106.7625546"
"Murabae Bento","Aneka nasi/Cepat saji/Jepang","Murah 2","32000","22000","Egg roll, ebi furai, nasi, salad, mayo, sambal geprek","Palmerah, Jakarta Barat, Jakarta","-6.1909934","106.7625546"
"Murabae Bento","Aneka nasi/Cepat saji/Jepang","Murah 3","32000","22000","Shrimp roll, egg roll, nasi, salad, mayo, sambal geprek","Palmerah, Jakarta Barat, Jakarta","-6.1909934","106.7625546"
